2233.5184604	0.131856
2242.7440633	0.132208
2251.9696662	0.132551
2261.1952690	0.132857
2270.4208719	0.133229
2279.6464748	0.133608
2288.8720777	0.133994
2298.0976807	0.134385
2307.3232836	0.134782
2316.5488865	0.135185
2325.7744894	0.135594
2335.0000923	0.136009
2344.2256951	0.136428
2353.4512980	0.136851
2362.6769009	0.137279
2371.9025038	0.137710
2381.1281067	0.138146
2390.3537096	0.138585
2399.5793124	0.139027
2408.8049154	0.139473
2418.0305183	0.139919
2427.2561212	0.140368
2436.4817241	0.140821
2445.7073270	0.141276
2454.9329299	0.141735
2464.1585328	0.142196
2473.3841357	0.142659
2482.6097385	0.143124
2491.8353414	0.143592
2501.0609443	0.144062
2510.2865472	0.144534
2519.5121501	0.145006
2528.7377530	0.145480
2537.9633559	0.145955
2547.1889588	0.146432
2556.4145617	0.146911
2565.6401646	0.147391
2574.8657675	0.147873
2584.0913704	0.148357
2593.3169733	0.148842
2602.5425762	0.149328
2611.7681791	0.149816
2620.9937819	0.150305
2630.2193848	0.150795
2639.4449877	0.151286
2648.6705906	0.151777
2657.8961935	0.152270
2667.1217964	0.152765
2676.3473993	0.153261
2685.5730022	0.153758
2694.7986051	0.154255
2704.0242080	0.154753
2713.2498109	0.155252
2722.4754138	0.155751
2731.7010167	0.156252
2740.9266196	0.156752
2750.1522224	0.157253
2759.3778253	0.157755
2759.3778253	0.157755
500000000000	0.157755
